user_id,event_type,elapsedTime,eventTimeStamp,task_type,correctness
1615391948359,hover,0.899,2021-03-10T16:15:13.786Z,dog,F
1615391948359,hover,0.083,2021-03-10T16:15:13.986Z,dog,F
1615391948359,drag,0.216,2021-03-10T16:15:14.739Z,dog,NA
1615391948359,click,NA,2021-03-10T16:15:14.744Z,dog,F
1615391948359,hover,0.865,2021-03-10T16:15:14.902Z,dog,F
1615391948359,drag,0.215,2021-03-10T16:15:15.740Z,dog,NA
1615391948359,click,NA,2021-03-10T16:15:15.744Z,dog,F
1615391948359,hover,0.551,2021-03-10T16:15:15.836Z,dog,F
1615391948359,drag,0.215,2021-03-10T16:15:17.510Z,dog,NA
1615391948359,click,NA,2021-03-10T16:15:17.515Z,dog,F
1615391948359,hover,0.615,2021-03-10T16:15:17.666Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:15:17.699Z,dog,F
1615391948359,hover,0.05,2021-03-10T16:15:18.149Z,dog,F
1615391948359,hover,0.012,2021-03-10T16:15:18.915Z,dog,F
1615391948359,hover,0.017,2021-03-10T16:15:18.948Z,dog,F
1615391948359,hover,0.017,2021-03-10T16:15:19.281Z,dog,F
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:15:26.689Z,dog,NA
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:15:27.873Z,dog,NA
1615391948359,hover,0.017,2021-03-10T16:15:29.438Z,dog,T
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:15:33.182Z,dog,NA
1615391948359,hover,0.017,2021-03-10T16:15:34.600Z,dog,F
1615391948359,hover,0.017,2021-03-10T16:15:45.556Z,dog,F
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:15:49.636Z,dog,NA
1615391948359,hover,0.016,2021-03-10T16:15:51.367Z,dog,F
1615391948359,hover,0.013,2021-03-10T16:15:51.384Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:15:52.916Z,dog,F
1615391948359,hover,0.015,2021-03-10T16:15:53.982Z,dog,F
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:15:59.839Z,dog,NA
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:16:05.501Z,dog,NA
1615391948359,hover,0.25,2021-03-10T16:16:10.835Z,dog,T
1615391948359,hover,0.017,2021-03-10T16:16:18.694Z,dog,F
1615391948359,help_hover,0.018,2021-03-10T16:16:19.694Z,dog,NA
1615391948359,hover,0.016,2021-03-10T16:16:30.531Z,dog,F
1615391948359,hover,0.279,2021-03-10T16:16:30.813Z,dog,F
1615391948359,hover,0.017,2021-03-10T16:17:22.349Z,dog,F
1615391948359,hover,0.013,2021-03-10T16:17:22.367Z,dog,F
1615391948359,hover,0.017,2021-03-10T16:17:23.598Z,dog,F
1615391948359,hover,0.013,2021-03-10T16:17:23.615Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:17:23.865Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:17:23.964Z,dog,F
1615391948359,hover,0.017,2021-03-10T16:17:24.181Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:17:24.480Z,dog,F
1615391948359,hover,0.018,2021-03-10T16:17:24.631Z,dog,T
1615391948359,hover,0.013,2021-03-10T16:17:24.647Z,dog,T
1615391948359,hover,0.016,2021-03-10T16:17:24.997Z,dog,T
1615391948359,hover,0.016,2021-03-10T16:17:25.080Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:17:25.146Z,dog,T
1615391948359,hover,0.016,2021-03-10T16:17:25.230Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:17:25.347Z,dog,T
1615391948359,hover,0.05,2021-03-10T16:17:25.413Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:17:26.278Z,dog,F
1615391948359,hover,0.015,2021-03-10T16:17:26.313Z,dog,F
1615391948359,hover,0.033,2021-03-10T16:17:27.012Z,dog,F
1615391948359,hover,0.116,2021-03-10T16:17:28.127Z,dog,F
1615391948359,hover,0.19,2021-03-10T16:17:28.821Z,dog,F
1615391948359,hover,0.015,2021-03-10T16:17:28.863Z,dog,F
1615391948359,hover,0.199,2021-03-10T16:17:29.159Z,dog,T
1615391948359,hover,0.08,2021-03-10T16:17:29.243Z,dog,T
1615391948359,hover,0.017,2021-03-10T16:17:29.809Z,dog,F
1615391948359,category_click,NA,2021-03-10T16:17:32.422Z,dog,NA
1615391948359,category_click,NA,2021-03-10T16:17:34.078Z,dog,NA
1615391948359,drag,0.085,2021-03-10T16:17:35.229Z,dog,NA
1615391948359,click,NA,2021-03-10T16:17:35.234Z,dog,F
1615391948359,hover,0.803,2021-03-10T16:17:35.641Z,dog,F
1615391948359,hover,0.05,2021-03-10T16:17:35.737Z,dog,F
1615391948359,hover,0.141,2021-03-10T16:17:35.882Z,dog,F
1615391948359,drag,0.077,2021-03-10T16:17:36.504Z,dog,NA
1615391948359,click,NA,2021-03-10T16:17:36.507Z,dog,F
1615391948359,hover,0.452,2021-03-10T16:17:36.702Z,dog,F
1615391948359,hover,0.031,2021-03-10T16:17:36.736Z,dog,F
1615391948359,drag,0.106,2021-03-10T16:17:37.045Z,dog,NA
1615391948359,click,NA,2021-03-10T16:17:37.051Z,dog,F
1615391948359,hover,0.583,2021-03-10T16:17:37.336Z,dog,F
1615391948359,drag,0.106,2021-03-10T16:17:37.800Z,dog,NA
1615391948359,click,NA,2021-03-10T16:17:37.803Z,dog,T
1615391948359,hover,0.443,2021-03-10T16:17:37.863Z,dog,T
1615391948359,hover,0.083,2021-03-10T16:17:38.051Z,dog,F
1615391948359,hover,0.196,2021-03-10T16:17:38.250Z,dog,F
1615391948359,hover,0.129,2021-03-10T16:17:38.383Z,dog,F
1615391948359,drag,0.092,2021-03-10T16:17:38.566Z,dog,NA
1615391948359,click,NA,2021-03-10T16:17:38.569Z,dog,F
1615391948359,hover,0.393,2021-03-10T16:17:38.780Z,dog,F
1615391948359,hover,0.203,2021-03-10T16:17:38.988Z,dog,F
1615391948359,hover,0.006,2021-03-10T16:17:39.236Z,dog,F
1615391948359,drag,0.105,2021-03-10T16:17:39.617Z,dog,NA
1615391948359,click,NA,2021-03-10T16:17:39.620Z,dog,F
1615391948359,hover,0.577,2021-03-10T16:17:39.816Z,dog,F
1615391948359,hover,0.629,2021-03-10T16:17:40.449Z,dog,F
1615391948359,drag,0.109,2021-03-10T16:17:41.311Z,dog,NA
1615391948359,click,NA,2021-03-10T16:17:41.316Z,dog,F
1615391948359,hover,0.982,2021-03-10T16:17:41.531Z,dog,F
1615391948359,hover,0.082,2021-03-10T16:17:41.730Z,dog,T
1615391948359,drag,0.115,2021-03-10T16:17:42.057Z,dog,NA
1615391948359,click,NA,2021-03-10T16:17:42.062Z,dog,T
1615391948359,hover,0.936,2021-03-10T16:17:42.668Z,dog,T
1615391948359,drag,0.105,2021-03-10T16:17:42.787Z,dog,NA
1615391948359,click,NA,2021-03-10T16:17:42.791Z,dog,T
1615391948359,hover,0.275,2021-03-10T16:17:42.947Z,dog,T
1615391948359,hover,0.066,2021-03-10T16:17:43.030Z,dog,F
1615391948359,drag,0.087,2021-03-10T16:17:43.250Z,dog,NA
1615391948359,click,NA,2021-03-10T16:17:43.255Z,dog,F
1615391948359,hover,0.498,2021-03-10T16:17:43.629Z,dog,F
1615391948359,hover,1.015,2021-03-10T16:17:45.428Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:17:50.523Z,dog,T
1615391948359,hover,0.012,2021-03-10T16:17:50.539Z,dog,F
1615391948359,hover,0.05,2021-03-10T16:18:31.551Z,dog,F
1615391948359,category_click,NA,2021-03-10T16:18:33.298Z,dog,NA
1615391948359,drag,0.079,2021-03-10T16:18:34.406Z,dog,NA
1615391948359,click,NA,2021-03-10T16:18:34.410Z,dog,T
1615391948359,hover,0.499,2021-03-10T16:18:34.632Z,dog,T
1615391948359,drag,0.086,2021-03-10T16:18:34.974Z,dog,NA
1615391948359,click,NA,2021-03-10T16:18:34.978Z,dog,T
1615391948359,hover,0.705,2021-03-10T16:18:35.448Z,dog,T
1615391948359,hover,0.031,2021-03-10T16:18:35.482Z,dog,T
1615391948359,drag,0.086,2021-03-10T16:18:36.132Z,dog,NA
1615391948359,click,NA,2021-03-10T16:18:36.137Z,dog,T
1615391948359,hover,0.615,2021-03-10T16:18:36.364Z,dog,T
1615391948359,drag,0.094,2021-03-10T16:18:36.885Z,dog,NA
1615391948359,click,NA,2021-03-10T16:18:36.890Z,dog,F
1615391948359,hover,0.71,2021-03-10T16:18:37.141Z,dog,F
1615391948359,hover,0.035,2021-03-10T16:18:37.198Z,dog,F
1615391948359,drag,0.074,2021-03-10T16:18:37.864Z,dog,NA
1615391948359,click,NA,2021-03-10T16:18:37.866Z,dog,F
1615391948359,hover,0.527,2021-03-10T16:18:38.129Z,dog,F
1615391948359,drag,0.113,2021-03-10T16:18:39.691Z,dog,NA
1615391948359,click,NA,2021-03-10T16:18:39.696Z,dog,F
1615391948359,drag,0.217,2021-03-10T16:18:43.866Z,dog,NA
1615391948359,click,NA,2021-03-10T16:18:43.872Z,dog,F
1615391948359,hover,7.925,2021-03-10T16:18:47.353Z,dog,F
1615391948359,hover,0.017,2021-03-10T16:18:47.404Z,dog,F
1615391948359,hover,0.132,2021-03-10T16:18:48.353Z,dog,F
1615391948359,hover,0.083,2021-03-10T16:18:48.469Z,dog,F
1615391948359,hover,5.194,2021-03-10T16:18:53.697Z,dog,F
1615391948359,hover,0.017,2021-03-10T16:18:54.247Z,dog,F
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:18:59.699Z,dog,NA
1615391948359,hover,0.05,2021-03-10T16:19:14.245Z,dog,T
1615391948359,hover,0.017,2021-03-10T16:19:14.412Z,dog,T
1615391948359,hover,0.016,2021-03-10T16:20:10.808Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:20:10.859Z,dog,F
1615391948359,hover,0.009,2021-03-10T16:20:12.291Z,dog,F
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:20:16.038Z,dog,NA
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:20:22.858Z,dog,NA
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:20:22.979Z,dog,NA
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:20:26.796Z,dog,NA
1615391948359,hover,0.016,2021-03-10T16:20:31.023Z,dog,F
1615391948359,hover,0.013,2021-03-10T16:20:31.040Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:20:31.489Z,dog,F
1615391948359,category_click,NA,2021-03-10T16:20:41.803Z,dog,NA
1615391948359,drag,0.047,2021-03-10T16:20:43.280Z,dog,NA
1615391948359,click,NA,2021-03-10T16:20:43.284Z,dog,F
1615391948359,hover,0.482,2021-03-10T16:20:43.544Z,dog,F
1615391948359,hover,0.049,2021-03-10T16:20:43.778Z,dog,F
1615391948359,hover,0.049,2021-03-10T16:20:43.911Z,dog,F
1615391948359,hover,0.033,2021-03-10T16:20:44.943Z,dog,F
1615391948359,hover,0.197,2021-03-10T16:20:45.143Z,dog,F
1615391948359,hover,0.052,2021-03-10T16:20:45.580Z,dog,F
1615391948359,hover,0.031,2021-03-10T16:20:46.009Z,dog,F
1615391948359,drag,0.108,2021-03-10T16:20:46.216Z,dog,NA
1615391948359,click,NA,2021-03-10T16:20:46.220Z,dog,F
1615391948359,hover,0.513,2021-03-10T16:20:46.525Z,dog,F
1615391948359,drag,0.1,2021-03-10T16:20:46.819Z,dog,NA
1615391948359,click,NA,2021-03-10T16:20:46.824Z,dog,F
1615391948359,hover,0.531,2021-03-10T16:20:47.060Z,dog,F
1615391948359,drag,0.078,2021-03-10T16:20:47.643Z,dog,NA
1615391948359,click,NA,2021-03-10T16:20:47.646Z,dog,F
1615391948359,hover,0.592,2021-03-10T16:20:47.851Z,dog,F
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:20:52.318Z,dog,NA
1615391948359,hover,0.016,2021-03-10T16:20:53.036Z,dog,F
1615391948359,hover,0.013,2021-03-10T16:20:53.052Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:20:53.552Z,dog,F
1615391948359,hover,0.033,2021-03-10T16:20:54.451Z,dog,F
1615391948359,hover,0.134,2021-03-10T16:20:54.601Z,dog,F
1615391948359,category_click,NA,2021-03-10T16:20:58.464Z,dog,NA
1615391948359,hover,0.016,2021-03-10T16:20:59.446Z,dog,F
1615391948359,hover,0.877,2021-03-10T16:21:00.928Z,dog,F
1615391948359,hover,0.021,2021-03-10T16:21:01.833Z,dog,T
1615391948359,hover,1.367,2021-03-10T16:21:03.228Z,dog,T
1615391948359,drag,0.098,2021-03-10T16:21:04.248Z,dog,NA
1615391948359,click,NA,2021-03-10T16:21:04.254Z,dog,F
1615391948359,hover,0.724,2021-03-10T16:21:04.542Z,dog,F
1615391948359,hover,0.047,2021-03-10T16:21:04.592Z,dog,F
1615391948359,hover,1.742,2021-03-10T16:21:06.408Z,dog,F
1615391948359,hover,0.158,2021-03-10T16:21:06.582Z,dog,F
1615391948359,hover,1.78,2021-03-10T16:21:08.365Z,dog,F
1615391948359,hover,0.017,2021-03-10T16:21:09.738Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:21:10.270Z,dog,F
1615391948359,hover,0.016,2021-03-10T16:21:12.401Z,dog,F
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:21:16.784Z,dog,NA
1615391948359,hover,0.016,2021-03-10T16:21:23.757Z,dog,F
1615391948359,hover,0.032,2021-03-10T16:21:23.691Z,dog,F
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:21:34.704Z,dog,NA
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:21:39.921Z,dog,NA
1615391948359,hover,0.017,2021-03-10T16:21:42.323Z,dog,F
1615391948359,hover,0.017,2021-03-10T16:21:42.456Z,dog,F
1615391948359,hover,0.017,2021-03-10T16:21:42.939Z,dog,F
1615391948359,category_click,NA,2021-03-10T16:21:46.556Z,dog,NA
1615391948359,drag,0.07,2021-03-10T16:21:47.525Z,dog,NA
1615391948359,click,NA,2021-03-10T16:21:47.529Z,dog,F
1615391948359,hover,0.5,2021-03-10T16:21:47.768Z,dog,F
1615391948359,hover,0.02,2021-03-10T16:21:48.483Z,dog,F
1615391948359,drag,0.064,2021-03-10T16:21:49.237Z,dog,NA
1615391948359,click,NA,2021-03-10T16:21:49.243Z,dog,F
1615391948359,hover,0.715,2021-03-10T16:21:49.516Z,dog,F
1615391948359,hover,0.06,2021-03-10T16:21:50.016Z,dog,F
1615391948359,drag,0.107,2021-03-10T16:21:50.438Z,dog,NA
1615391948359,click,NA,2021-03-10T16:21:50.442Z,dog,F
1615391948359,hover,0.642,2021-03-10T16:21:50.675Z,dog,F
1615391948359,drag,0.063,2021-03-10T16:21:51.204Z,dog,NA
1615391948359,click,NA,2021-03-10T16:21:51.209Z,dog,F
1615391948359,hover,0.632,2021-03-10T16:21:51.447Z,dog,F
1615391948359,drag,0.113,2021-03-10T16:21:53.231Z,dog,NA
1615391948359,click,NA,2021-03-10T16:21:53.236Z,dog,F
1615391948359,hover,0.773,2021-03-10T16:21:53.636Z,dog,F
1615391948359,drag,0.079,2021-03-10T16:21:53.899Z,dog,NA
1615391948359,click,NA,2021-03-10T16:21:53.904Z,dog,F
1615391948359,hover,0.539,2021-03-10T16:21:54.178Z,dog,F
1615391948359,hover,0.033,2021-03-10T16:21:56.176Z,dog,T
1615391948359,hover,0.016,2021-03-10T16:21:56.743Z,dog,F
1615391948359,hover,0.015,2021-03-10T16:21:56.926Z,dog,T
1615391948359,hover,0.014,2021-03-10T16:21:56.943Z,dog,T
1615391948359,hover,0.061,2021-03-10T16:21:57.009Z,dog,F
1615391948359,hover,0.033,2021-03-10T16:21:57.225Z,dog,F
1615391948359,category_click,NA,2021-03-10T16:22:05.973Z,dog,NA
1615391948359,category_click,NA,2021-03-10T16:22:07.208Z,dog,NA
1615391948359,hover,0.166,2021-03-10T16:22:07.766Z,dog,F
1615391948359,hover,0.114,2021-03-10T16:22:07.913Z,dog,T
1615391948359,drag,0.063,2021-03-10T16:22:08.089Z,dog,NA
1615391948359,click,NA,2021-03-10T16:22:08.092Z,dog,T
1615391948359,hover,0.5,2021-03-10T16:22:08.416Z,dog,T
1615391948359,drag,0.084,2021-03-10T16:22:08.834Z,dog,NA
1615391948359,click,NA,2021-03-10T16:22:08.838Z,dog,T
1615391948359,hover,0.736,2021-03-10T16:22:09.155Z,dog,T
1615391948359,hover,0.189,2021-03-10T16:22:09.347Z,dog,T
1615391948359,drag,0.106,2021-03-10T16:22:09.524Z,dog,NA
1615391948359,click,NA,2021-03-10T16:22:09.527Z,dog,F
1615391948359,hover,0.48,2021-03-10T16:22:09.830Z,dog,F
1615391948359,drag,0.107,2021-03-10T16:22:10.192Z,dog,NA
1615391948359,click,NA,2021-03-10T16:22:10.196Z,dog,T
1615391948359,hover,0.483,2021-03-10T16:22:10.397Z,dog,T
1615391948359,drag,0.123,2021-03-10T16:22:11.068Z,dog,NA
1615391948359,click,NA,2021-03-10T16:22:11.072Z,dog,T
1615391948359,hover,0.898,2021-03-10T16:22:11.329Z,dog,T
1615391948359,hover,0.015,2021-03-10T16:22:11.346Z,dog,F
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:22:16.212Z,dog,NA
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:22:20.644Z,dog,NA
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:22:22.566Z,dog,NA
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:22:26.057Z,dog,NA
1615391948359,drag,0.064,2021-03-10T16:22:30.359Z,dog,NA
1615391948359,click,NA,2021-03-10T16:22:30.365Z,dog,F
1615391948359,hover,0.572,2021-03-10T16:22:30.567Z,dog,F
1615391948359,hover,0.017,2021-03-10T16:22:30.611Z,dog,F
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:22:32.477Z,dog,NA
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:22:37.498Z,dog,NA
1615391948359,set_attribute_weight_vector_select,NA,2021-03-10T16:22:40.317Z,dog,NA
