source,Player 47,Player 114,Player 127,Player 136,Player 166,Player 299,Player 310,Player 324,Player 348,Player 383,Player 384,Player 394,Player 463,Player 473,Player 597,Player 603,Player 611,Player 621,Player 852,Player 903,Player 51,Player 79,Player 86,Player 134,Player 195,Player 213,Player 309,Player 433,Player 496,Player 513,Player 571,Player 600,Player 702,Player 752,Player 771,Player 799,Player 859,Player 920,Player 942,Player 966,Player 23,Player 107,Player 113,Player 128,Player 161,Player 170,Player 335,Player 520,Player 562,Player 606,Player 678,Player 686,Player 762,Player 819,Player 824,Player 854,Player 878,Player 959,Player 980,Player 995,Player 8,Player 11,Player 13,Player 30,Player 49,Player 58,Player 162,Player 167,Player 253,Player 339,Player 391,Player 442,Player 554,Player 570,Player 763,Player 900,Player 919,Player 921,Player 952,Player 992,Player 85,Player 185,Player 199,Player 278,Player 289,Player 380,Player 395,Player 537,Player 574,Player 585,Player 590,Player 640,Player 689,Player 751,Player 755,Player 764,Player 828,Player 884,Player 887,Player 894
Player 384,0.030837004,0.066079295,0.026431718,0.004405286,0.052863436,0.004405286,0.004405286,0.026431718,0.13215859,0.066079295,0.035242291,0,0.026431718,0.052863436,0,0.030837004,0.026431718,0.008810573,0,0.026431718,0,0,0,0.030837004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030837004,0.030837004,0,0,0,0,0.030837004,0,0,0,0.026431718,0.026431718,0.026431718,0.026431718,0,0,0,0,0,0.030837004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026431718,0,0.030837004,0,0,0,0,0,0,0,0.030837004,0,0.030837004,0,0
Player 394,0,0,0.032110092,0.032110092,0,0,0,0.036697248,0,0.032110092,0,0.169724771,0,0.032110092,0,0,0,0.064220183,0.004587156,0,0,0,0,0,0,0,0,0.027522936,0,0,0,0,0,0.027522936,0.032110092,0,0,0,0,0,0,0.064220183,0,0.027522936,0,0,0,0.027522936,0.004587156,0,0,0,0.082568807,0,0,0,0,0.027522936,0,0.027522936,0,0,0,0,0.032110092,0,0,0,0,0,0.032110092,0,0,0,0,0,0,0,0,0.027522936,0,0,0,0.032110092,0,0.036697248,0,0,0.027522936,0.032110092,0,0,0,0,0.027522936,0,0,0,0,0
Player 463,0.027667984,0,0.023715415,0.063241107,0.04743083,0.063241107,0.023715415,0,0,0.09486166,0.031620553,0,0.205533597,0.027667984,0,0.027667984,0.043478261,0.023715415,0.031620553,0.023715415,0,0,0,0,0,0,0,0,0,0.023715415,0,0,0,0,0,0.023715415,0,0,0.023715415,0,0,0,0.04743083,0,0,0.023715415,0,0,0,0,0,0,0,0,0,0,0.023715415,0,0.023715415,0,0,0,0,0.023715415,0,0.027667984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Player 473,0,0.021582734,0.021582734,0,0.021582734,0,0.025179856,0.003597122,0.064748201,0,0.021582734,0.025179856,0,0.327338129,0.021582734,0,0.025179856,0.050359712,0,0.025179856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025179856,0.025179856,0,0.021582734,0,0.025179856,0,0.021582734,0.007194245,0.021582734,0.043165468,0,0.025179856,0.021582734,0,0.021582734,0,0.064748201,0,0,0,0,0,0,0,0.021582734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Player 597,0.082840237,0,0.035502959,0,0,0,0.035502959,0.035502959,0.041420118,0.035502959,0,0,0,0,0.201183432,0,0,0,0,0,0,0,0,0,0,0,0,0.00591716,0,0,0,0,0,0,0.035502959,0,0,0,0,0,0.035502959,0,0,0,0,0,0,0,0,0.041420118,0,0,0,0,0.047337278,0.041420118,0,0,0.041420118,0,0.041420118,0,0,0,0,0,0,0,0,0,0.035502959,0,0,0,0,0,0.082840237,0,0,0,0,0,0.041420118,0,0,0,0,0,0.041420118,0,0.041420118,0,0,0,0,0,0,0,0,0
Player 603,0,0.05,0.1,0,0,0.042857143,0.042857143,0.042857143,0,0.042857143,0.042857143,0,0,0.042857143,0,0.078571429,0,0.078571429,0.042857143,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007142857,0,0,0,0,0.05,0,0,0.035714286,0.05,0,0.007142857,0.042857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.05,0,0,0,0,0,0
Player 611,0.053658537,0,0.034146342,0.117073171,0.034146342,0.029268293,0,0.004878049,0.034146342,0,0,0,0.029268293,0.029268293,0,0,0.287804878,0,0,0.009756097,0,0,0,0,0,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0.034146342,0.029268293,0,0,0.029268293,0,0.034146342,0,0,0.136585366,0,0,0.034146342,0,0,0,0.034146342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Player 621,0,0.006535948,0.078431373,0.039215686,0,0.006535948,0.098039216,0,0,0.006535948,0.098039216,0.137254902,0,0.137254902,0,0.039215686,0,0.058823529,0.039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039215686,0,0.045751634,0,0.045751634,0,0,0,0,0,0.045751634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039215686,0,0,0,0,0,0,0,0,0.039215686,0,0,0,0,0,0
Player 852,0,0.03030303,0,0.084848485,0.006060606,0.006060606,0.109090909,0.042424242,0,0,0,0.006060606,0.006060606,0,0,0.042424242,0,0,0.224242424,0.072727273,0,0,0,0.042424242,0,0,0,0,0,0.036363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042424242,0.042424242,0.006060606,0,0,0,0,0.036363636,0,0,0.036363636,0,0.042424242,0,0,0.042424242,0,0,0,0,0.042424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Player 903,0.027149321,0,0.054298643,0,0.104072398,0.027149321,0.009049774,0.027149321,0,0,0,0,0,0.031674208,0.031674208,0.027149321,0.036199095,0,0.081447964,0.330316742,0,0,0,0,0,0,0,0,0,0.027149321,0,0,0,0,0,0,0,0.031674208,0,0,0,0,0,0,0,0,0,0,0,0,0.031674208,0,0,0,0,0,0.027149321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031674208,0,0,0,0,0.031674208,0,0,0.031674208,0,0,0,0,0,0
Player 51,0,0.028985507,0.033816425,0,0,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0.033816425,0,0,0.22705314,0.028985507,0.033816425,0.057971015,0,0,0,0.077294686,0.028985507,0,0,0,0,0,0,0.053140097,0.033816425,0.169082125,0,0,0,0,0,0,0,0,0,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028985507,0,0,0,0,0,0.033816425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06763285,0,0,0,0,0,0,0,0,0,0,0,0.004830918,0,0,0,0,0,0
Player 79,0,0,0,0,0,0,0,0,0,0,0,0,0.005524862,0,0.038674033,0,0,0,0,0,0,0.044198895,0.027624309,0.038674033,0,0.127071823,0,0,0,0.038674033,0,0,0.038674033,0,0.033149171,0.193370166,0.077348066,0.033149171,0,0.033149171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038674033,0,0.049723757,0,0,0,0,0,0,0,0,0,0,0,0,0.033149171,0,0,0,0,0,0,0,0,0.077348066,0,0,0,0,0.033149171,0,0,0,0.038674033,0,0
Player 86,0,0,0,0,0,0,0,0,0,0.042424242,0,0,0,0,0,0,0,0,0,0,0,0.072727273,0.26060606,0.042424242,0.042424242,0.03030303,0,0,0.036363636,0.042424242,0,0,0.036363636,0,0,0,0.036363636,0.042424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006060606,0,0,0,0,0,0.036363636,0,0.036363636,0,0,0,0,0.036363636,0,0,0,0,0,0.036363636,0,0,0,0,0.042424242,0,0,0,0.042424242,0,0,0,0.042424242,0.036363636,0,0
Player 134,0.01511335,0,0,0.01511335,0,0.01511335,0,0,0.017632242,0,0,0,0,0,0,0,0,0,0.017632242,0,0.0302267,0.035264484,0,0.284634761,0.0302267,0,0.0302267,0.01511335,0.0302267,0.017632242,0.01511335,0,0,0,0,0.01511335,0.057934509,0.017632242,0.017632242,0.01511335,0,0,0,0.017632242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01511335,0.073047859,0,0.125944584,0.01511335,0,0.01511335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302267,0,0.01511335,0,0,0,0,0,0,0,0,0
Player 195,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109589041,0.196347032,0.02283105,0.02739726,0.054794521,0,0.03196347,0,0.063926941,0,0.02739726,0.03196347,0,0,0,0,0.03196347,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0.03196347,0,0,0,0,0,0,0,0,0.02739726,0,0,0.063926941,0,0,0,0.03196347,0.03196347,0.03196347,0,0,0,0,0,0,0.03652968,0.02739726,0,0,0,0,0.03196347,0,0,0.00456621,0,0
Player 213,0,0,0,0,0,0,0,0,0,0,0,0.025454545,0,0,0,0,0,0,0,0,0,0.065454545,0.043636364,0,0.043636364,0.24,0,0.021818182,0,0.003636364,0.021818182,0.021818182,0.010909091,0.021818182,0.105454545,0.043636364,0,0,0.025454545,0,0,0.021818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025454545,0.003636364,0,0.08,0,0.021818182,0.025454545,0,0,0,0,0.025454545,0,0,0,0,0,0,0,0,0,0.025454545,0,0,0,0,0,0,0.029090909,0,0,0.021818182,0,0,0,0,0,0,0.025454545,0
Player 309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005714286,0,0.034285714,0,0,0,0.194285714,0,0.034285714,0,0.005714286,0,0.04,0,0.028571429,0,0.034285714,0,0,0,0,0.04,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034285714,0,0,0,0,0,0,0.137142857,0,0,0.08,0,0,0,0.034285714,0.034285714,0,0,0,0.034285714,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0.068571429,0,0,0
Player 433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107476635,0,0,0.028037383,0.056074766,0.03271028,0.03271028,0.046728972,0,0,0,0.028037383,0.056074766,0.051401869,0,0,0,0,0.03271028,0.03271028,0,0.03271028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03271028,0,0.03271028,0,0,0,0.028037383,0.08411215,0,0.056074766,0,0,0,0,0,0,0,0.03271028,0,0,0,0.03271028,0,0,0,0.03271028,0.065420561,0,0,0.03271028,0,0.03271028,0,0,0
Player 496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031914894,0,0,0,0,0,0,0,0,0.031914894,0.063829787,0,0.031914894,0,0.04787234,0.031914894,0.095744681,0.031914894,0.031914894,0,0,0,0,0,0.037234043,0,0,0,0,0.037234043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037234043,0.031914894,0,0,0,0,0,0.031914894,0.037234043,0.031914894,0,0,0,0,0.031914894,0.005319149,0.037234043,0,0.037234043,0,0,0,0,0,0,0,0.031914894,0,0,0.111702128,0,0,0.037234043,0,0.031914894,0.031914894,0,0
Player 513,0,0,0,0.003663004,0.021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087912088,0.025641026,0,0,0.043956044,0,0,0.043956044,0.142857143,0,0.025641026,0,0,0.021978022,0.058608059,0.025641026,0.021978022,0.025641026,0,0,0,0,0,0,0.021978022,0.025641026,0,0,0,0,0,0,0,0,0.043956044,0,0,0,0,0,0.025641026,0,0.021978022,0,0,0.025641026,0,0.021978022,0.076923077,0,0,0,0,0,0.025641026,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0.043956044,0,0,0,0,0,0,0,0.065934066,0,0
Player 571,0,0,0.028301887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028301887,0,0.028301887,0,0.066037736,0,0.283018868,0.033018868,0,0,0.004716981,0,0,0,0,0,0,0,0.033018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066037736,0.028301887,0.028301887,0,0,0,0,0.033018868,0,0,0,0.028301887,0.198113207,0,0,0,0.023584906,0,0,0,0,0,0,0,0,0,0,0,0,0.028301887,0,0,0,0.028301887,0.033018868,0,0,0,0,0
Player 600,0.037037037,0,0,0.015873016,0,0,0,0,0,0,0,0,0.015873016,0,0,0,0.018518519,0,0,0,0.018518519,0,0.015873016,0,0.018518519,0.015873016,0,0.037037037,0,0,0,0.428571428,0.015873016,0.095238095,0.002645503,0,0,0,0.108465608,0,0,0.015873016,0,0.015873016,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0.015873016,0,0.015873016,0,0.018518519,0,0,0,0,0,0.015873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002645503,0,0.018518519,0,0,0
Player 702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090225564,0,0,0.060150376,0.157894737,0,0.045112782,0.045112782,0.105263158,0.082706767,0.007518797,0,0.007518797,0,0,0.045112782,0.105263158,0,0,0.045112782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045112782
Player 752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07821229,0,0,0.033519553,0.033519553,0,0.039106145,0.005586592,0,0.033519553,0,0.12849162,0,0.335195531,0,0.033519553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033519553,0.033519553,0,0,0.039106145,0,0,0.033519553,0,0.033519553,0,0,0,0.033519553,0,0,0.033519553,0,0,0,0.005586592,0,0,0,0,0,0,0,0,0,0,0.033519553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Player 771,0,0.005263158,0,0.036842105,0,0,0,0,0,0,0,0,0.031578947,0,0,0,0,0,0,0,0.063157895,0.031578947,0,0.036842105,0,0.110526316,0.063157895,0.031578947,0.031578947,0.036842105,0,0.031578947,0.005263158,0,0.078947368,0.042105263,0,0.015789474,0.036842105,0,0,0,0,0,0,0.036842105,0,0,0,0,0.031578947,0,0.031578947,0.036842105,0,0,0,0,0,0,0.031578947,0,0,0,0.036842105,0,0.031578947,0,0,0,0,0,0,0,0,0,0.036842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036842105,0,0,0,0,0,0,0,0,0
Player 799,0,0,0,0,0,0,0,0,0.020348837,0.020348837,0,0,0.002906977,0,0,0,0,0,0,0,0.020348837,0.101744186,0.020348837,0.01744186,0.020348837,0.031976744,0,0,0,0.014534884,0,0.034883721,0,0.01744186,0.005813953,0.444767442,0,0,0.034883721,0,0.020348837,0,0,0,0,0.034883721,0,0,0,0,0,0,0,0.020348837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01744186,0.020348837,0,0,0.040697674,0,0,0,0.01744186,0,0,0,0.020348837,0
Player 859,0.033898305,0,0,0,0,0,0,0,0,0,0.039548023,0,0.033898305,0,0,0,0,0,0,0,0.079096045,0.039548023,0,0.09039548,0,0,0,0,0,0.005649718,0,0,0,0.039548023,0,0,0.039548023,0,0,0,0,0,0,0,0,0,0.033898305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101694915,0,0.237288135,0,0,0,0,0,0,0,0.039548023,0,0,0,0,0,0,0.033898305,0,0,0.033898305,0,0.039548023,0,0.039548023,0,0,0,0,0,0,0,0,0,0.039548023,0
Player 920,0,0,0,0.051094891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138686131,0,0,0,0,0.051094891,0.04379562,0,0,0,0,0,0.051094891,0,0.03649635,0.051094891,0,0.131386861,0,0.04379562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087591241,0,0,0,0.175182481,0,0,0,0.04379562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051094891,0,0,0.04379562,0,0,0,0,0,0
Player 942,0,0,0.032967033,0,0,0,0,0,0,0,0,0,0.032967033,0,0,0,0.032967033,0,0,0,0,0,0,0.038461539,0.005494506,0.021978022,0,0,0,0,0,0.093406593,0,0,0,0,0,0,0.208791208,0.038461539,0,0.032967033,0,0,0,0,0,0,0,0,0,0,0,0.005494506,0,0,0,0,0,0,0.038461539,0,0,0,0,0.153846154,0,0,0,0,0,0.076923077,0,0.032967033,0.038461539,0,0.038461539,0,0,0,0,0,0.038461539,0,0,0,0,0,0.038461539,0,0,0,0,0,0,0,0,0,0,0
Player 966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043165468,0,0.043165468,0.043165468,0.050359712,0.050359712,0,0,0,0.043165468,0,0,0,0,0,0,0,0.043165468,0,0.136690648,0,0,0,0,0,0,0,0,0,0,0,0,0.050359712,0,0,0.035971223,0,0,0,0,0.043165468,0,0,0,0,0,0,0.043165468,0,0,0.043165468,0,0.100719424,0,0.050359712,0,0,0,0,0.043165468,0,0,0.050359712,0,0,0,0,0.043165468,0,0,0,0,0,0,0,0,0,0,0.043165468,0
Player 23,0.031914894,0,0.031914894,0,0,0,0,0,0.031914894,0,0,0,0,0.026595745,0.005319149,0,0.037234043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037234043,0.34574468,0,0,0,0.031914894,0.031914894,0,0,0.026595745,0,0,0.037234043,0,0.031914894,0,0,0,0.037234043,0,0,0,0,0,0,0,0,0.037234043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063829787,0,0,0,0,0,0,0,0,0.037234043,0,0.005319149,0,0,0.037234043,0.037234043,0,0.037234043
Player 107,0,0,0.074074074,0.037037037,0,0,0,0,0,0,0.031746032,0,0,0.031746032,0,0.037037037,0.031746032,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079365079,0,0.037037037,0,0,0,0.031746032,0,0.042328042,0.063492064,0,0.126984127,0,0,0.037037037,0,0.063492064,0.005291005,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031746032,0,0,0,0,0,0,0.031746032,0,0,0.031746032,0,0,0,0,0.037037037,0,0,0,0,0.063492064,0,0,0,0
Player 113,0,0,0,0,0,0,0.020477816,0,0,0,0,0,0.040955631,0,0,0,0.04778157,0,0,0,0,0.020477816,0,0,0,0,0,0,0.020477816,0,0,0,0,0,0,0,0,0,0.04778157,0,0.023890785,0,0.170648464,0.098976109,0.102389078,0,0,0.023890785,0,0,0,0.023890785,0,0.040955631,0.020477816,0.020477816,0,0,0.020477816,0,0,0,0,0,0,0.023890785,0,0,0,0.04778157,0,0,0,0,0,0,0,0,0,0.020477816,0.020477816,0,0.020477816,0.020477816,0,0,0,0,0.020477816,0,0,0,0.020477816,0,0.020477816,0,0.017064846,0,0.023890785,0
Player 128,0.05982906,0.02991453,0,0,0,0,0.02991453,0,0,0,0,0,0,0.025641026,0.02991453,0,0,0,0.02991453,0,0,0,0,0,0,0.025641026,0.02991453,0,0.08974359,0,0,0,0,0,0,0,0,0,0,0,0,0.02991453,0.017094017,0.094017094,0.025641026,0,0.004273504,0,0,0.02991453,0,0,0,0.02991453,0,0,0,0,0,0.02991453,0,0,0,0,0,0,0,0,0,0.02991453,0,0.025641026,0,0,0,0,0,0.025641026,0,0.025641026,0,0,0,0.02991453,0.025641026,0,0,0,0.051282051,0,0.076923077,0,0,0,0,0.098290598,0,0,0,0
Player 161,0,0,0,0,0,0,0,0,0,0,0.073298429,0,0,0,0,0,0.036649215,0,0,0,0,0,0,0,0,0,0,0,0,0.031413613,0,0,0,0,0,0.036649215,0,0,0,0,0,0.031413613,0.188481675,0.031413613,0.083769633,0.031413613,0.078534031,0,0.031413613,0,0,0,0,0,0,0.031413613,0.109947644,0,0,0,0,0,0,0,0,0,0,0.036649215,0,0,0,0,0.036649215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062827225,0,0,0,0,0.031413613,0,0,0,0,0,0.036649215
Player 170,0,0.047413793,0,0,0.025862069,0.060344828,0,0,0,0,0.030172414,0,0.034482759,0,0,0.025862069,0,0,0.034482759,0.021551724,0,0.030172414,0,0,0,0,0,0,0,0.021551724,0.030172414,0,0,0,0.051724138,0.051724138,0,0,0,0,0.025862069,0,0,0.060344828,0.060344828,0.25,0,0,0.025862069,0.060344828,0,0,0,0,0,0,0.025862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025862069,0,0,0,0,0,0,0,0,0,0,0
Player 335,0,0,0.027149321,0,0,0.063348416,0,0,0,0,0,0.027149321,0.004524887,0,0,0,0,0,0.063348416,0.063348416,0,0,0,0,0,0,0.031674208,0,0,0,0,0,0,0,0,0.031674208,0.027149321,0,0,0,0,0,0,0.031674208,0.054298643,0,0.117647059,0,0,0,0.031674208,0,0.027149321,0,0,0,0.095022624,0,0,0,0,0,0.027149321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131221719,0,0,0.022624434,0,0,0,0,0.031674208,0,0.027149321,0,0,0,0,0.031674208,0,0,0,0,0,0.031674208
Player 520,0,0,0,0,0.036363636,0,0.042424242,0,0,0,0,0.042424242,0,0,0,0,0,0,0,0,0,0,0.036363636,0,0,0,0,0,0,0,0,0,0,0,0.036363636,0,0,0,0,0,0,0.036363636,0,0,0.036363636,0,0,0.181818182,0,0,0,0.042424242,0.036363636,0,0.036363636,0.042424242,0,0,0,0.042424242,0,0,0,0,0.036363636,0,0,0,0,0,0,0,0,0,0,0.042424242,0,0,0,0,0.103030303,0,0.03030303,0,0.03030303,0,0,0.036363636,0.036363636,0,0,0,0.036363636,0,0,0,0,0,0,0
Player 562,0,0,0.066298343,0.033149171,0,0.033149171,0.038674033,0,0.066298343,0.033149171,0,0,0,0.066298343,0.033149171,0,0,0,0,0.038674033,0,0,0,0,0,0,0,0,0,0.038674033,0,0,0,0,0,0,0,0,0,0,0.027624309,0.077348066,0.033149171,0,0.033149171,0.038674033,0,0.033149171,0.060773481,0.038674033,0.005524862,0.033149171,0,0.033149171,0,0.038674033,0,0,0,0,0,0,0.033149171,0,0,0,0,0,0,0,0,0,0,0,0,0.033149171,0,0,0,0,0.033149171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Player 606,0,0,0,0,0,0,0,0,0.044871795,0,0,0,0.038461538,0.044871795,0,0,0,0.044871795,0,0,0,0,0,0,0,0,0,0.044871795,0,0,0,0,0,0,0,0,0,0,0.044871795,0,0,0.044871795,0.038461538,0,0,0.134615384,0,0.044871795,0,0.064102564,0,0,0.038461538,0,0,0.044871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0.044871795,0,0,0.044871795,0,0,0,0.038461538,0.038461538,0.038461538,0.006410256,0,0,0,0,0,0,0.038461538,0,0,0,0.038461538,0,0,0,0,0
Player 678,0.02955665,0.02955665,0.118226601,0,0,0.02955665,0,0.004926108,0.034482759,0.034482759,0,0.034482759,0,0.0591133,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02955665,0.0591133,0,0.034482759,0.004926108,0,0,0,0,0,0.18226601,0.02955665,0.034482759,0,0,0,0,0.088669951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02955665,0,0,0,0,0,0,0,0,0,0.034482759,0.02955665,0,0.034482759,0,0,0,0
Player 686,0,0.041666667,0.214285714,0.041666667,0,0,0,0,0.041666667,0.041666667,0,0.041666667,0,0,0.005952381,0.041666667,0.041666667,0.035714286,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0.083333333,0,0,0,0,0,0.071428571,0,0.005952381,0.089285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Player 762,0,0,0.027472527,0.038461539,0,0,0.043956044,0,0.032967033,0,0,0.027472527,0,0.038461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461539,0,0.032967033,0,0.06043956,0,0,0,0,0,0,0,0,0,0.032967033,0.186813187,0,0,0.038461539,0,0.032967033,0.065934066,0,0.038461539,0,0,0,0,0,0,0,0,0,0,0.032967033,0,0,0,0,0,0,0,0,0,0,0,0,0.098901099,0,0,0,0,0,0,0,0.032967033,0,0,0.065934066,0.032967033,0,0,0
Player 819,0,0,0,0.043209877,0,0,0.037037037,0.030864197,0,0.049382716,0,0,0,0.037037037,0,0.00617284,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617284,0,0.037037037,0.043209877,0,0.00617284,0,0.043209877,0.043209877,0,0,0,0,0,0,0.037037037,0.037037037,0,0.172839506,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0.043209877,0,0,0.043209877,0,0,0,0.043209877,0,0,0,0.043209877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0.043209877,0.043209877,0,0,0
Player 824,0,0,0.037037037,0,0.037037037,0,0,0,0,0,0,0,0,0.037037037,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031746032,0,0,0.037037037,0,0,0,0,0,0.063492063,0.037037037,0,0,0.243386243,0,0.031746032,0,0.031746032,0,0,0,0,0,0,0,0,0.005291005,0.031746032,0,0,0,0,0,0,0,0,0,0.031746032,0,0.063492063,0.031746032,0.074074074,0,0,0.031746032,0.031746032,0.037037037,0,0.031746032,0,0,0,0,0,0,0,0,0.005291005,0
Player 854,0.035087719,0,0,0,0,0,0.040935673,0,0,0,0,0,0,0.035087719,0.035087719,0,0,0,0,0,0,0,0,0,0,0,0.040935673,0,0,0.070175439,0.035087719,0,0,0,0,0,0,0,0,0.040935673,0,0,0.040935673,0,0.070175439,0,0.040935673,0,0,0.040935673,0.035087719,0,0.040935673,0,0,0.076023392,0,0,0,0.040935673,0,0,0,0,0,0,0,0.005847953,0,0,0,0,0.035087719,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040935673,0,0,0.16374269,0
