0.84615384604487176,0.0064102564182692313,0.0,0.0,0.11538461544551283,0.012820512836538463,0.0,0.0,0.0,0.0064102564182692313,0.0,0.0064102564182692313,0.0,0.0,0.0064102564182692313,0.0
0.034090909116089876,0.65909090898682854,0.022727272744059918,0.0,0.034090909116089876,0.13636363631663223,0.0,0.034090909116089876,0.011363636372029959,0.011363636372029959,0.011363636372029959,0.034090909116089876,0.0,0.011363636372029959,0.0,0.0
0.0,0.03521126763786947,0.69014084496984729,0.077464788711763544,0.014084507055147789,0.014084507055147789,0.063380281656615745,0.042253521165443363,0.014084507055147789,0.021126760582721681,0.014084507055147789,0.0070422535275738943,0.0070422535275738943,0.0,0.0,0.0
0.0,0.003125000003554688,0.040625000005585936,0.73749999994515625,0.003125000003554688,0.003125000003554688,0.062499999989843749,0.11250000000609375,0.003125000003554688,0.003125000003554688,0.009375000010664063,0.012500000014218752,0.003125000003554688,0.0,0.0,0.0062500000071093759
0.037878787886994947,0.0075757575839646464,0.0,0.0,0.83333333325126258,0.030303030303030304,0.0025252525279882156,0.0075757575839646464,0.037878787886994947,0.0075757575839646464,0.0050505050559764312,0.0075757575839646464,0.0075757575839646464,0.0050505050559764312,0.0025252525279882156,0.0075757575839646464
0.0019267822755335787,0.021194605005821193,0.007707129102134315,0.0019267822755335787,0.017341040454754035,0.7938342966681966,0.053949903664843861,0.0057803468266007354,0.0057803468266007354,0.036608863210089819,0.028901734107955507,0.011560693653201471,0.0057803468266007354,0.0019267822755335787,0.0057803468266007354,0.0
0.0,0.0011534025385405403,0.019607843140194949,0.012687427908951708,0.0057670126927027001,0.03114186851060612,0.81084198382929384,0.035755478664768282,0.0034602076156216204,0.01730103806311387,0.048442906573719989,0.0069204152312432408,0.0023068050770810805,0.0034602076156216204,0.0011534025385405403,0.0
0.0017921146968435662,0.0053763440905306974,0.010752688181061395,0.071684587803850161,0.0035842293936871323,0.0053763440905306974,0.055555555555555566,0.76523297487657549,0.0035842293936871323,0.0035842293936871323,0.0089605734842178302,0.051971326161868434,0.0053763440905306974,0.0017921146968435662,0.0035842293936871323,0.0017921146968435662
0.0033557047003288142,0.0033557047003288142,0.0,0.010067114100986442,0.03355704695966398,0.013422818801315257,0.020134228201972883,0.0033557047003288142,0.76845637580818427,0.057046979861965677,0.010067114100986442,0.0033557047003288142,0.043624161060650417,0.01677852350164407,0.0067114094006576284,0.0067114094006576284
0.0039946737719046598,0.00266311584793644,0.0,0.00133155792396822,0.0039946737719046598,0.027962716368712111,0.026631158444743893,0.0039946737719046598,0.018641810918244826,0.80692410119771074,0.029294274292680333,0.0066577896198410993,0.00532623169587288,0.057256990678702699,0.00266311584793644,0.00266311584793644
0.0,0.0,0.0035587188647222463,0.0071174377294444926,0.0011862396215740821,0.018979833929764198,0.04744958481669994,0.0071174377294444926,0.0035587188647222463,0.03202846975165799,0.80545670223148269,0.023724792400639412,0.0011862396215740821,0.013048635821893789,0.033214709373232065,0.0023724792431481642
0.0,0.0,0.0021645021667556835,0.004329004333511367,0.010822510833778415,0.0064935065002670496,0.010822510833778415,0.064935064946393437,0.004329004333511367,0.010822510833778415,0.04978354977910366,0.79220779213214709,0.0064935065002670496,0.0,0.012987013000534099,0.023809523806173988
0.0,0.0,0.0,0.0089285714358258925,0.0029761904786086311,0.0029761904786086311,0.0059523809572172622,0.0089285714358258925,0.035714285704613095,0.0089285714358258925,0.0059523809572172622,0.0029761904786086311,0.88392857141164438,0.023809523790178571,0.0089285714358258925,0.0
0.0028571428593714286,0.0028571428593714286,0.0,0.0,0.0028571428593714286,0.0028571428593714286,0.0,0.0057142857187428573,0.017142857156228569,0.12285714284154285,0.025714285697199999,0.0,0.011428571437485715,0.76571428571725719,0.025714285697199999,0.014285714296857141
0.0,0.0,0.0,0.0058479532219315351,0.0029239766109657676,0.0058479532219315351,0.008771929832897301,0.008771929832897301,0.0058479532219315351,0.014619883054828836,0.093567251474881166,0.0,0.008771929832897301,0.020467836238748673,0.80701754379029444,0.017543859665794602
0.0,0.0,0.0,0.0098522167557087044,0.0098522167557087044,0.014778325133563055,0.0,0.0049261083778543522,0.0,0.0049261083778543522,0.019704433511417409,0.068965517225921522,0.0,0.0,0.044334975336649755,0.82266009852532218
