0.0,0.074074074109739374,0.0,0.11111111116460906,0.44444444417695478,0.0,0.11111111116460906,0.037037037054869687,0.037037037054869687,0.037037037054869687,0.11111111116460906,0.0,0.037037037054869687,0.0,0.0
0.11363636370351239,0.0,0.24999999985227273,0.045454545481404963,0.045454545481404963,0.20454545437086774,0.13636363644421487,0.045454545481404963,0.068181818222107435,0.045454545481404963,0.022727272740702482,0.022727272740702482,0.0,0.0,0.0
0.011904761915816327,0.15476190475085033,0.0,0.011904761915816327,0.011904761915816327,0.23809523800680271,0.42857142850510205,0.011904761915816327,0.011904761915816327,0.035714285747448976,0.047619047663265308,0.011904761915816327,0.0,0.0,0.023809523831632654
0.058823529441753189,0.0,0.0,0.0,0.2352941175121108,0.019607843147251062,0.058823529441753189,0.294117646953864,0.058823529441753189,0.039215686294502124,0.058823529441753189,0.058823529441753189,0.039215686294502124,0.019607843147251062,0.058823529441753189
0.10377358485938054,0.037735849084371657,0.0094339622710929143,0.084905660317194709,0.0,0.26415094334531858,0.028301886813278741,0.028301886813278741,0.17924528302812387,0.14150943394375221,0.056603773626557483,0.028301886813278741,0.0094339622710929143,0.028301886813278741,0.0
0.0060975609804431877,0.1036585365882659,0.067073170705606769,0.030487804902215938,0.16463414631342949,0.0,0.18902439023520223,0.018292682941329561,0.09146341462737953,0.25609756094080904,0.036585365882659121,0.012195121960886375,0.018292682941329561,0.0060975609804431877,0.0
0.02307692309307692,0.046153846186153841,0.30769230760769228,0.015384615395384615,0.02307692309307692,0.23846153842846154,0.0,0.015384615395384615,0.015384615395384615,0.038461538488461539,0.22307692303307691,0.02307692309307692,0.0076923076976923074,0.015384615395384615,0.0076923076976923074
0.014705882361375433,0.0,0.044117647084126292,0.14705882342257787,0.058823529445501732,0.088235294168252584,0.014705882361375433,0.0,0.24999999995220587,0.044117647084126292,0.014705882361375433,0.19117647050670414,0.073529411806877165,0.029411764722750866,0.029411764722750866
0.014084507055147789,0.0,0.0070422535275738943,0.021126760582721681,0.14788732389595316,0.14084507036837929,0.021126760582721681,0.098591549294485215,0.0,0.15492957742352706,0.035211267637869463,0.028169014110295577,0.30281690141102952,0.014084507055147789,0.014084507055147789
0.0,0.018292682942779595,0.03658536588555919,0.006097560980926532,0.097560975615556211,0.2439024389992564,0.03658536588555919,0.018292682942779595,0.16463414632647977,0.0,0.12195121945999406,0.006097560980926532,0.067073170710923558,0.17073170730740631,0.012195121961853064
0.0,0.010416666673719618,0.020833333347439236,0.052083333368598092,0.031250000021158852,0.052083333368598092,0.31249999994075522,0.020833333347439236,0.052083333368598092,0.23958333322471786,0.0,0.031250000021158852,0.0,0.062500000042317705,0.11458333327549913
0.0,0.0,0.076923076974358975,0.025641025658119661,0.025641025658119661,0.051282051316239322,0.076923076974358975,0.30769230756410254,0.076923076974358975,0.051282051316239322,0.025641025658119661,0.0,0.20512820493162393,0.076923076974358975,0.0
0.012345679022252707,0.0,0.0,0.012345679022252707,0.012345679022252707,0.0,0.024691358044505413,0.074074074133516229,0.53086419747538482,0.11111111103978052,0.0,0.049382716089010827,0.0,0.11111111103978052,0.061728395111263532
0.0,0.0,0.03030303032093664,0.01515151516046832,0.03030303032093664,0.045454545481404957,0.045454545481404957,0.03030303032093664,0.07575757580234159,0.4848484847410468,0.0,0.045454545481404957,0.10606060592630853,0.0,0.090909090962809913
0.0,0.0,0.055555555595679013,0.055555555595679013,0.083333333393518519,0.0,0.027777777797839506,0.0,0.027777777797839506,0.11111111119135803,0.38888888880864197,0.0,0.0,0.24999999981944443,0.0
